Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Classification
COHU,"Cohu, Inc.",26.07,753143138.55,,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/cohu,smallcap
COLL,"Collegium Pharmaceutical, Inc.",16.72,555466890.88,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/coll,smallcap
CLBK,"Columbia Financial, Inc.",16.88,1956209274.0,,2018.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/clbk,smallcap
STK,"Columbia Seligman Premium Technology Growth Fund, Inc",21.59,332021210.48,,2009.0,,,https://www.nasdaq.com/symbol/stk,smallcap
CMCO,Columbus McKinnon Corporation,41.98,976966410.26,,1996.0,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/cmco,smallcap
CYH,"Community Health Systems, Inc.",3.56,413863307.28,,2000.0,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/cyh,smallcap
CHCT,Community Healthcare Trust Incorporated,31.32,570023217.0,,2015.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/chct,smallcap
CTBI,"Community Trust Bancorp, Inc.",49.7,881141737.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ctbi,smallcap
ELP,Companhia Paranaense de Energia (COPEL),4.72,1291653370.0,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/elp,smallcap
CODI,Compass Diversified Holdings,17.7,1060230000.0,,2006.0,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/codi,smallcap
CPSI,"Computer Programs and Systems, Inc.",27.25,383843200.25,,2002.0,Technology,EDP Services,https://www.nasdaq.com/symbol/cpsi,smallcap
SCOR,"comScore, Inc.",18.96,1097782217.76,,2018.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/scor,smallcap
CRK,"Comstock Resources, Inc.",9.36,981397104.48,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/crk,smallcap
CMTL,Comtech Telecommunications Corp.,36.52,863405255.68,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/cmtl,smallcap
CNCE,"Concert Pharmaceuticals, Inc.",15.66,366679291.5,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnce,smallcap
CTWS,"Connecticut Water Service, Inc.",68.9,829832013.4,,,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/ctws,smallcap
CNOB,"ConnectOne Bancorp, Inc.",25.45,819087202.85,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cnob,smallcap
CONN,"Conn&#39;s, Inc.",37.15,1173480640.25,,2003.0,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/conn,smallcap
CCR,CONSOL Coal Resources LP,18.0,495367020.0,,2015.0,Energy,Coal Mining,https://www.nasdaq.com/symbol/ccr,smallcap
CNSL,"Consolidated Communications Holdings, Inc.",12.08,860731118.08,,2005.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cnsl,smallcap
CTO,Consolidated-Tomoka Land Co.,63.1,350432475.5,,,Finance,Real Estate,https://www.nasdaq.com/symbol/cto,smallcap
CSTM,Constellium N.V.,11.75,1582646733.25,,2013.0,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/cstm,smallcap
ROAD,"Construction Partners, Inc.",11.97,615432989.43,,2018.0,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/road,smallcap
TCS,Container Store (The),11.17,545639588.05,,2013.0,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/tcs,smallcap
CBPX,"Continental Building Products, Inc.",37.7,1393684929.0,,2014.0,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cbpx,smallcap
CTRL,Control4 Corporation,36.86,961885106.1,,2013.0,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/ctrl,smallcap
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",7.47,745968191.31,,2013.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/vlrs,smallcap
CVON,"ConvergeOne Holdings, Inc.",9.45,721964020.05,,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cvon,smallcap
CTB,Cooper Tire & Rubber Company,29.5,1476763805.0,,,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/ctb,smallcap
CORT,Corcept Therapeutics Incorporated,13.58,1575975866.36,,1982.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cort,smallcap
CORE,"Core-Mark Holding Company, Inc.",35.54,1632484799.74,,,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/core,smallcap
CORR,"CorEnergy Infrastructure Trust, Inc.",38.12,454945999.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/corr,smallcap
CPLG,CorePoint Lodging Inc.,20.84,1242343110.12,,2018.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cplg,smallcap
CORI,"Corium International, Inc.",9.51,344739982.11,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cori,smallcap
CRF,"Cornerstone Strategic Return Fund, Inc. (The)",14.2,320578120.8,,,,,https://www.nasdaq.com/symbol/crf,smallcap
CLM,"Cornerstone Strategic Value Fund, Inc.",14.2,632785398.4,,1987.0,,,https://www.nasdaq.com/symbol/clm,smallcap
CAAP,Corporacion America Airports SA,8.38,1340986555.56,,2018.0,Transportation,Aerospace,https://www.nasdaq.com/symbol/caap,smallcap
CRVL,CorVel Corp.,60.15,1135673323.05,,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/crvl,smallcap
CZZ,Cosan Limited,6.64,1624646727.68,,,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/czz,smallcap
CMRE,Costamare Inc.,7.16,790316146.0,,2010.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/cmre,smallcap
CVTI,"Covenant Transportation Group, Inc.",28.72,526815670.08,,1994.0,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/cvti,smallcap
CVIA,Covia Holdings Corporation,12.9,1691809303.2,,2018.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/cvia,smallcap
COWN,Cowen Inc.,15.15,448583500.8,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/cown,smallcap
CPF,CPB Inc.,28.92,850926289.68,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cpf,smallcap
CRAI,"CRA International,Inc.",57.0,460546833.0,,1998.0,Miscellaneous,Other Consumer Services,https://www.nasdaq.com/symbol/crai,smallcap
BREW,"Craft Brew Alliance, Inc.",19.45,376602570.0,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/brew,smallcap
CRAY,Cray Inc,21.5,877777146.0,,,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/cray,smallcap
TVIX,Credit Suisse AG,31.18,526265736.98,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/tvix,smallcap
USLV,Credit Suisse AG,6.88,314708145.44,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/uslv,smallcap
CRESY,Cresud S.A.C.I.F. y A.,14.43,557276253.69,38619283.0,1997.0,Finance,Real Estate,https://www.nasdaq.com/symbol/cresy,smallcap
CRNX,"Crinetics Pharmaceuticals, Inc.",32.74,753280643.14,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/crnx,smallcap
CRTO,Criteo S.A.,26.29,1712942827.2,65155680.0,2013.0,Technology,Advertising,https://www.nasdaq.com/symbol/crto,smallcap
CROX,"Crocs, Inc.",20.44,1391847532.88,,2006.0,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/crox,smallcap
CRON,Cronos Group Inc.,9.94,1758442021.84,,,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cron,smallcap
CCRN,"Cross Country Healthcare, Inc.",10.03,364035981.42,,2001.0,Technology,Professional Services,https://www.nasdaq.com/symbol/ccrn,smallcap
CAPL,CrossAmerica Partners LP,18.85,649072869.9,,2012.0,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/capl,smallcap
CRY,"CryoLife, Inc.",34.05,1252180952.55,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cry,smallcap
CYRX,"CryoPort, Inc.",14.01,400261104.72,,,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/cyrx,smallcap
CSGS,"CSG Systems International, Inc.",37.02,1240699719.18,,1996.0,Technology,EDP Services,https://www.nasdaq.com/symbol/csgs,smallcap
CSWI,"CSW Industrials, Inc.",56.05,880900464.65,,,Basic Industries,Home Furnishings,https://www.nasdaq.com/symbol/cswi,smallcap
CTS,CTS Corporation,34.85,1153083448.55,,,Technology,Electrical Products,https://www.nasdaq.com/symbol/cts,smallcap
CULP,"Culp, Inc.",26.45,331292492.2,,,Basic Industries,Textiles,https://www.nasdaq.com/symbol/culp,smallcap
CMLS,Cumulus Media Inc.,19.89,325336811.67,,,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/cmls,smallcap
CURO,CURO Group Holdings Corp.,30.46,1394170983.46,,2017.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/curo,smallcap
CUBI,"Customers Bancorp, Inc",24.91,788895689.49,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cubi,smallcap
CUTR,"Cutera, Inc.",33.55,464224640.0,,2004.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/cutr,smallcap
UAN,"CVR Partners, LP",3.72,421412659.56,,2011.0,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/uan,smallcap
CBAY,CymaBay Therapeutics Inc.,12.6,744065254.8,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cbay,smallcap
CYTK,"Cytokinetics, Incorporated",7.15,390590178.55,,2004.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cytk,smallcap
CTMX,"CytomX Therapeutics, Inc.",23.1,1038661285.2,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctmx,smallcap
CTSO,Cytosorbents Corporation,12.25,385378176.75,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ctso,smallcap
DJCO,Daily Journal Corp. (S.C.),239.2,330274443.2,,,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/djco,smallcap
DAKT,"Daktronics, Inc.",7.44,331739370.0,,1994.0,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/dakt,smallcap
DQ,DAQO New Energy Corp.,36.66,471587311.26,,2010.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/dq,smallcap
DSKE,"Daseke, Inc.",8.91,574208255.61,,2015.0,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/dske,smallcap
DBVT,DBV Technologies S.A.,21.39,568641000.48,26584432.0,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/dbvt,smallcap
DF,Dean Foods Company,7.63,697186855.12,,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/df,smallcap
DCPH,"Deciphera Pharmaceuticals, Inc.",35.47,1335700919.47,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dcph,smallcap
DFRG,"Del Frisco&#39;s Restaurant Group, Inc.",9.7,323207123.4,,2012.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dfrg,smallcap
TACO,"Del Taco Restaurants, Inc.",13.44,514749876.48,,2014.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/taco,smallcap
DKL,"Delek Logistics Partners, L.P.",32.75,798942243.25,,2012.0,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/dkl,smallcap
DNLI,Denali Therapeutics Inc.,16.43,1557680833.73,,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/dnli,smallcap
DENN,Denny&#39;s Corporation,15.35,972978968.2,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/denn,smallcap
DERM,"Dermira, Inc.",9.58,402612816.2,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/derm,smallcap
DESP,"Despegar.com, Corp.",17.51,1211018145.16,,2017.0,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/desp,smallcap
DHT,"DHT Holdings, Inc.",4.53,650474219.79,,2005.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dht,smallcap
DHIL,"Diamond Hill Investment Group, Inc.",186.44,658156318.56,,,Finance,Investment Managers,https://www.nasdaq.com/symbol/dhil,smallcap
DSX,Diana Shipping inc.,4.3,464103373.1,,2005.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dsx,smallcap
DRNA,"Dicerna Pharmaceuticals, Inc.",15.34,812247784.4,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/drna,smallcap
DBD,Diebold Nixdorf Incorporated,4.55,346226589.8,,,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/dbd,smallcap
DGII,Digi International Inc.,13.2,359603547.6,,1989.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/dgii,smallcap
DMRC,Digimarc Corporation,26.1,310078570.5,,,Technology,EDP Services,https://www.nasdaq.com/symbol/dmrc,smallcap
DCOM,"Dime Community Bancshares, Inc.",18.5,693000398.5,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/dcom,smallcap
DIN,"Dine Brands Global, Inc.",80.95,1432675604.1,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/din,smallcap
DIOD,Diodes Incorporated,37.8,1893338080.2,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/diod,smallcap
DPLO,"Diplomat Pharmacy, Inc.",19.75,1469538447.5,,2014.0,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/dplo,smallcap
BOOM,DMC Global Inc.,44.35,660314288.5,,,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/boom,smallcap
DOMO,"Domo, Inc.",20.0,499076120.0,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/domo,smallcap
DGICA,"Donegal Group, Inc.",15.06,426078604.32,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/dgica,smallcap
DGICB,"Donegal Group, Inc.",13.8,390430593.6,,1986.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/dgicb,smallcap
DFIN,"Donnelley Financial Solutions, Inc.",20.68,703120000.0,,2016.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dfin,smallcap
DMLP,"Dorchester Minerals, L.P.",18.2,587491886.8,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dmlp,smallcap
LPG,Dorian LPG Ltd.,7.82,431329249.26,,2014.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/lpg,smallcap
DBL,DoubleLine Opportunistic Credit Fund,21.19,315728584.34,,2012.0,,,https://www.nasdaq.com/symbol/dbl,smallcap
PLOW,"Douglas Dynamics, Inc.",46.55,1056731131.05,,2010.0,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/plow,smallcap
DOVA,"Dova Pharmaceuticals, Inc.",25.07,707030808.62,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dova,smallcap
DSM,"Dreyfus Strategic Municipal Bond Fund, Inc.",7.56,373233110.04,,1989.0,,,https://www.nasdaq.com/symbol/dsm,smallcap
LEO,"Dreyfus Strategic Municipals, Inc.",7.68,477662039.04,,1987.0,,,https://www.nasdaq.com/symbol/leo,smallcap
DRQ,"Dril-Quip, Inc.",51.85,1946786232.4,,1997.0,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/drq,smallcap
DS,Drive Shack Inc.,5.85,391816058.4,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ds,smallcap
DRYS,DryShips Inc.,4.84,477750185.44,,2005.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/drys,smallcap
DCO,Ducommun Incorporated,39.08,445571597.0,,,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/dco,smallcap
DPG,Duff & Phelps Global Utility Income Fund Inc.,15.44,585636204.64,,2011.0,,,https://www.nasdaq.com/symbol/dpg,smallcap
DLTH,Duluth Holdings Inc.,28.27,921128845.01,,2015.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dlth,smallcap
DXPE,"DXP Enterprises, Inc.",48.56,844321266.56,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dxpe,smallcap
DLNG,Dynagas LNG Partners LP,8.81,312666900.0,,,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/dlng,smallcap
DVAX,Dynavax Technologies Corporation,13.2,826525735.2,,2004.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dvax,smallcap
DX,"Dynex Capital, Inc.",6.39,367503175.26,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dx,smallcap
ELF,"e.l.f. Beauty, Inc.",12.62,600480826.84,,2016.0,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/elf,smallcap
SSP,E.W. Scripps Company (The),14.57,1194181211.36,,,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/ssp,smallcap
EGBN,"Eagle Bancorp, Inc.",54.3,1862967459.9,,,Finance,Major Banks,https://www.nasdaq.com/symbol/egbn,smallcap
EGLE,Eagle Bulk Shipping Inc.,5.16,376873278.12,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/egle,smallcap
EGRX,"Eagle Pharmaceuticals, Inc.",80.6,1213507474.4,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/egrx,smallcap
ECC           ,Eagle Point Credit Company Inc.,18.24,791720515.2,,2014.0,,,https://www.nasdaq.com/symbol/ecc,smallcap
ESTE,"Earthstone Energy, Inc.",8.62,551493739.04,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/este,smallcap
DEA,"Easterly Government Properties, Inc.",20.08,1212522587.28,,2015.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dea,smallcap
ETV,Eaton Vance Corporation,16.17,1190660761.29,,2005.0,,,https://www.nasdaq.com/symbol/etv,smallcap
ETW,Eaton Vance Corporation,12.06,1287932311.44,,2005.0,,,https://www.nasdaq.com/symbol/etw,smallcap
EOI,Eaton Vance Enhance Equity Income Fund,16.18,634296514.72,,2004.0,,,https://www.nasdaq.com/symbol/eoi,smallcap
EOS,Eaton Vance Enhanced Equity Income Fund II,17.6,839536350.4,,2005.0,,,https://www.nasdaq.com/symbol/eos,smallcap
EFT,Eaton Vance Floating Rate Income Trust,14.77,588786701.3,,2004.0,,,https://www.nasdaq.com/symbol/eft,smallcap
EVV,Eaton Vance Limited Duration Income Fund,12.79,1485520360.22,,2003.0,,,https://www.nasdaq.com/symbol/evv,smallcap
EIM,Eaton Vance Municipal Bond Fund,11.8,804385350.0,,2002.0,,,https://www.nasdaq.com/symbol/eim,smallcap
EOT,Eaton Vance Municipal Income Trust,22.01,335125778.69,,2009.0,,,https://www.nasdaq.com/symbol/eot,smallcap
OKDCC,Eaton Vance NextShares Trust II,100.06,512807500.0,,,,,https://www.nasdaq.com/symbol/okdcc,smallcap
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,9.86,627785490.08,,2007.0,,,https://www.nasdaq.com/symbol/etj,smallcap
EFR,Eaton Vance Senior Floating-Rate Fund,14.16,521772112.08,,2003.0,,,https://www.nasdaq.com/symbol/efr,smallcap
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,24.25,1766796484.75,,2003.0,,,https://www.nasdaq.com/symbol/evt,smallcap
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,25.42,377450039.32,,2004.0,,,https://www.nasdaq.com/symbol/eto,smallcap
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,17.68,1348987783.52,,2004.0,,,https://www.nasdaq.com/symbol/etg,smallcap
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,16.71,434479149.66,,2005.0,,,https://www.nasdaq.com/symbol/etb,smallcap
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,12.66,1893969004.62,,2006.0,,,https://www.nasdaq.com/symbol/ety,smallcap
ECHO,"Echo Global Logistics, Inc.",33.4,953506105.8,,2009.0,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/echo,smallcap
ECR,Eclipse Resources Corporation,1.68,507906047.04,,2014.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ecr,smallcap
EDIT,"Editas Medicine, Inc.",30.66,1461735245.04,,2016.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/edit,smallcap
EGAN,eGain Corporation,13.85,380509387.7,,1999.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/egan,smallcap
EHTH,"eHealth, Inc.",29.93,573932711.62,,2006.0,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/ehth,smallcap
EHIC,eHi Car Services Limited,12.71,882647767.53,,2014.0,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/ehic,smallcap
EIDX,"Eidos Therapeutics, Inc.",20.23,743493506.21,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eidx,smallcap
LOCO,"El Pollo Loco Holdings, Inc.",12.5,482610125.0,,2014.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/loco,smallcap
EGO,Eldorado Gold Corporation,1.02,809890893.6,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ego,smallcap
